AuthorID,Author,Date,Content,Attachments,Reactions
"458738156695584770","The_Siber#3448","08-Mar-21 11:04 AM","el de manu? nada, que no es segun el tema","",""
"458738156695584770","The_Siber#3448","08-Mar-21 11:05 AM","lo que pasa es que medio server está inactivo","",""
"458738156695584770","The_Siber#3448","08-Mar-21 11:05 AM","y voy a arreglar eso","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 11:05 AM","Entiendo q este sea un canal serio pero...","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 11:05 AM","El ingles se enseña mal","",""
"355636164897669122","SISPLAU#7555","08-Mar-21 11:05 AM","xDDDD","",""
"458738156695584770","The_Siber#3448","08-Mar-21 11:06 AM","!tempmute @GaliGoat 3d","",""
"159985870458322944","MEE6#4876","08-Mar-21 11:06 AM","","","pog (1)"
"355636164897669122","SISPLAU#7555","08-Mar-21 11:06 AM","joder","",""
"355636164897669122","SISPLAU#7555","08-Mar-21 11:06 AM","empieza la fiesta","","🥳 (2)"
"458738156695584770","The_Siber#3448","08-Mar-21 11:06 AM","creo que lo habia dejado claro","",""
"458738156695584770","The_Siber#3448","08-Mar-21 12:12 PM","@Syntez @SuperVaca @Tenov @dreamwalker.  sois los primeros. Decidme si vais a jugar o no en el server, o al menos si vais a jugar en un futuro.","",""
"458738156695584770","The_Siber#3448","08-Mar-21 12:13 PM","Si no hay respuesta para el 11/03 a las 12 hora española Ban.
Tambien me hace falta saber si sois mayores de 16, que es la edad que establecimos los moderadores como edad minima para entrar al servidor.","",""
"776148008311062568","Syntez#0983","08-Mar-21 12:24 PM","Si voy a jugar y si soy mayor de 16 xd","",""
"458738156695584770","The_Siber#3448","08-Mar-21 12:25 PM","Nice. Puedes mantenet tu rol de member","",""
"458738156695584770","The_Siber#3448","08-Mar-21 12:25 PM","ya sabes donde tienes la IP, entra cuando quieras","",""
"235076665632489472","Demiphius#0099","08-Mar-21 02:00 PM",":fua:","",""
"458738156695584770","The_Siber#3448","08-Mar-21 06:49 PM","@SuperVaca @Tenov @dreamwalker. segunda llamada","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 07:02 PM","Literalmente quedan 2 dias y medio","",""
"355636164897669122","SISPLAU#7555","08-Mar-21 07:03 PM","XD","",""
"355636164897669122","SISPLAU#7555","08-Mar-21 07:03 PM","ciber el ansias","",""
"664432205598031882","Dark Spirit#3670","08-Mar-21 07:03 PM","que vaya haciendo llamadas","",""
"664432205598031882","Dark Spirit#3670","08-Mar-21 07:03 PM","es mejor","",""
"664432205598031882","Dark Spirit#3670","08-Mar-21 07:04 PM","asi se enteran, y no tienen escusa","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 07:30 PM","En realidad desde las 12 han pasado 7 horas","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 07:30 PM","Podia ear durmiendo alguien sus ocho horas diarias y cuando se despierta resulta q le han pingeado 10 veces","",""
"458738156695584770","The_Siber#3448","08-Mar-21 07:31 PM","Esto es la purga de Siber. Whatever it takes para que el server no esté remuerto","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 07:32 PM","Tu tb hablas medio español medio inglés??","",""
"458738156695584770","The_Siber#3448","08-Mar-21 07:32 PM","sep","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 07:32 PM","Fuck tu","",""
"458738156695584770","The_Siber#3448","08-Mar-21 07:32 PM","que te fucken","",""
"458738156695584770","The_Siber#3448","08-Mar-21 07:32 PM","vale ahora en serio por este canal no","",""
"458738156695584770","The_Siber#3448","08-Mar-21 07:32 PM","es serio","",""
"355636164897669122","SISPLAU#7555","08-Mar-21 07:33 PM","un poco tarde XD","",""
"458738156695584770","The_Siber#3448","08-Mar-21 07:33 PM","lo estoy manteniendo medio serio","",""
"458738156695584770","The_Siber#3448","08-Mar-21 07:33 PM","mejor que otros","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 07:34 PM","Bruh","",""
"400578808094130186","GaliGoat#1176","08-Mar-21 07:34 PM","La gente inactiva se nota","",""
"355636164897669122","SISPLAU#7555","08-Mar-21 07:34 PM","yep","",""
"458738156695584770","The_Siber#3448","09-Mar-21 08:59 AM","@SuperVaca @Tenov @dreamwalker. tercera llamada","",""
"458738156695584770","The_Siber#3448","09-Mar-21 09:55 AM","hmmm creo que voy a cambiar el sistema","",""
"458738156695584770","The_Siber#3448","09-Mar-21 09:55 AM","no puedo estar 3 dias esperando una respuesta","",""
"458738156695584770","The_Siber#3448","09-Mar-21 09:55 AM","van a ser 2 dias mejor","",""
"664432205598031882","Dark Spirit#3670","09-Mar-21 09:59 AM","No puedes cambiar las condiciones así porque sí","",""
"458738156695584770","The_Siber#3448","09-Mar-21 10:00 AM","","https://cdn.discordapp.com/attachments/818380936118009868/818770254255358001/O2RFOL9E7xZ4Xc-AiJEJ4lfH8BgDbkebziOH6HCll-DP-C_5uEsrPzk8lkMd8ZJ-6U-ew_a1XEdNZtGCLfjbSeljbhnp7Ik8HL0V.png",""
"400578808094130186","GaliGoat#1176","09-Mar-21 10:39 AM","😞","",""
"400578808094130186","GaliGoat#1176","09-Mar-21 10:39 AM","Mal hecho","",""
"400578808094130186","GaliGoat#1176","09-Mar-21 10:39 AM","Igual están esperando al tercer día para darte una sorpresa!","",""
"458738156695584770","The_Siber#3448","09-Mar-21 01:00 PM","11 horas para la primera tanda de baneos","",""
"458738156695584770","The_Siber#3448","09-Mar-21 02:23 PM","Creo que es hora de hacer algo controversial por aquí","",""
"355636164897669122","SISPLAU#7555","09-Mar-21 02:24 PM","funamientos","",""
"355636164897669122","SISPLAU#7555","09-Mar-21 02:24 PM","funamientos","",""
"355636164897669122","SISPLAU#7555","09-Mar-21 02:24 PM","se viene","",""
"458738156695584770","The_Siber#3448","09-Mar-21 02:25 PM","nah","",""
"458738156695584770","The_Siber#3448","09-Mar-21 02:37 PM","mejor no","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:27 PM","@SuperVaca @Tenov @dreamwalker. Ultima llamada","",""
"323378898794446850","mariv1k#5321","09-Mar-21 06:28 PM","f","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:40 PM","parece que si","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:40 PM","tienen hasta mañana 12:00","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:41 PM","Pinned a message.","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:41 PM","Pinned a message.","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:41 PM","Pinned a message.","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:41 PM","Pinned a message.","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:41 PM","Pinned a message.","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:41 PM","Pinned a message.","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:41 PM","Pinned a message.","",""
"323378898794446850","mariv1k#5321","09-Mar-21 06:42 PM","@pinner","",""
"458738156695584770","The_Siber#3448","09-Mar-21 06:55 PM","se estaba quedando todo mu arriba xd","",""
"415490401626095616","pomberomanso#6500","09-Mar-21 09:28 PM","Yo entraré al server los fines de semana, y si entre tarde culpenle al Mario que se olvidó de whitelistearme el muy cabron :ThinkingCheems:","",""
"458738156695584770","The_Siber#3448","09-Mar-21 09:43 PM","Mario cabron. Añadiendo rol de cabron a Mario","",""
"458738156695584770","The_Siber#3448","10-Mar-21 07:28 AM","Pos nada super vaca se ha ido el solo","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:10 AM","XD","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:12 AM","Siguiente tanda va ya/Next round is here. @spotify_premium , @Dablestation , @julenpro20 , @valce😻, @y0gur Vais a jugar en el server/Are you going to play on the server?. Sois mayores de 16?/Are you over 16? 

Gracias/Thanks","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:12 AM","quedan 3 horas para la primera ronda de bans","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:13 AM","@dreamwalker. y @Tenov ultimo aviso, 3 horas faltan.","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:31 AM","hmmm... yeah. @arthursky tu también entras en la de dentro de 2 dias/U're also included in the 2 day countdown","",""
"293091785930964992","spotify_premium#0679","10-Mar-21 09:32 AM","A ver, ahora mismo no voy a jugar al server porque estoy en una carrera y no me da la vida, pero en verano podría jugar que estaré más libre","",""
"293091785930964992","spotify_premium#0679","10-Mar-21 09:33 AM","Y tengo más de 16 años sí","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:33 AM","ok, con eso me vale. Yo estoy de examenes de bachiller también, pero quiero saber si al menos en un futuro vais a jugar, porque hay ""polución"" de gente inactiva","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:34 AM","Te doy el rol de member","",""
"293091785930964992","spotify_premium#0679","10-Mar-21 09:34 AM","vaaa gracias","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:35 AM","ya se que estoy pareciendo un sucio dictador con este canal, te prometo que no soy tan cabron xd","",""
"293091785930964992","spotify_premium#0679","10-Mar-21 09:35 AM","es que me acuerdo que me lo dijo un compañero de la carrera el año pasado y durante el curso jugué pero después no jugué porque pensaba que se había cerrado el server","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:35 AM","xDD","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:35 AM","Se cerro","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:36 AM","y ahora se ha reabierto","",""
"293091785930964992","spotify_premium#0679","10-Mar-21 09:36 AM","me lo creo xddddddddddd","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:36 AM","di que no que es un puto xD","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:36 AM","que no te engañe","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:36 AM","sisplau voy a aplicar ley mordaza","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:36 AM","nah","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:36 AM",":Sibergun:","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:36 AM","a callar","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:36 AM","xd","",""
"293091785930964992","spotify_premium#0679","10-Mar-21 09:36 AM","xdddddddd","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:37 AM","estas en chill mode remember XD","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:37 AM","sep","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:37 AM","un momento","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:37 AM","noo","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:37 AM","estate quieta","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:37 AM","he bacc","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:37 AM","se cambia hasta el logo","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:37 AM","el colgao","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:37 AM","sep","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:37 AM","tengo el modelo 3D hecho xd","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:38 AM","lmao","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:38 AM","es hacerle un recolor y cambiar los IOR del refractor que hace que se separe xd","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:38 AM","cosas muy cosas lmao","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:38 AM","me voy poniendo esto pa dentro de 2 horas","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:38 AM","que toca funamientos xd","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:38 AM","XD","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:38 AM","la purga","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:39 AM","o ciber y sus brotes","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:39 AM","el mensaje mas nuevo de Sheik tiene mas de 1 año","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:39 AM","xD","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:39 AM","mmm es activo en el server","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:39 AM","muy","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:39 AM","xd","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:39 AM","7 mensajes tiene","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:40 AM","siempre que lo veo online esa en stream","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:40 AM","a ver cuando termino esto y me quito el mod","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:40 AM","sep xd","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:40 AM","o sin notificaciones","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:40 AM","sep","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:40 AM","ojo dable se ha conectado","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:40 AM","ojo","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:41 AM","acabo de tener una ideaca para mi base","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:41 AM","aqui no","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:41 AM","en general","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:42 AM","Perdonad chicos","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:42 AM","Acabo de ver todo esto","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:42 AM","np","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:43 AM","explicate","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:43 AM","y mirate los pinned","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:43 AM","Si, acabo de leerlos","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:43 AM","hola señor","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:43 AM","Lo dije cuando me metí por primera vez en este server","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:43 AM","Ahora mismo estoy acabando el máster","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:44 AM","Y tengo trabajos hasta la garganta","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:44 AM","no queremos forzar a la gente a jugar","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:44 AM","Vale, lo mismo que spotify_premium","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:44 AM","es solo que había mucha gente inactiva en el server","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:44 AM","this","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:44 AM","Esta última semana lo único que he hecho con mi vida es crear meshes en ansys xddd","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:44 AM","XD","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:44 AM","no es para presionar, solo queremos saber quien no va a jugar","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:44 AM","yup","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:45 AM","Si cuando tenia 14-15 años hubiese estado el server, os reventaba a todos","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:45 AM","Porque era un loco y jugaba demasiado","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:45 AM","bruh why","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:45 AM","AJAJAJAJ","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:45 AM","creo que todos nos identificamos","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:45 AM","con 14-15 años no puedes entrar xd","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:45 AM","es +16 lmao","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:45 AM",":lmfao:","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:45 AM","Con 14-15 creo que tú tenías 11-12","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:45 AM","Xddd","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:46 AM","puede ser","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:46 AM","XDD","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:46 AM","Definitiva, mi plan es jugar si","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:46 AM","cuando yo todavía era un ser feliz y con amigos xd","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:46 AM","Pero ahora por desgracia no puedo","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:46 AM","ok no problema","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:46 AM","Tengo que ser un adulto responsable y pasar por el aro de la universidad","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:46 AM","je","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:47 AM","xd","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:47 AM","F","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:47 AM","!F","",""
"159985870458322944","MEE6#4876","10-Mar-21 09:47 AM","F","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:47 AM","Entonces para que me ponga al día, el server está abierto ya 100%?","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:47 AM","sep","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:47 AM","Nice","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:47 AM","No exactamente","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:47 AM","mirate los pinned","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:47 AM","durante un mes","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:47 AM","de general creo","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:47 AM","si no vete a members chat","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:47 AM","no está en members?","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:48 AM","sisplau aqui solo se habla de masacrar inactivos no de fechas","",""
"458738156695584770","The_Siber#3448","10-Mar-21 09:48 AM","vamos a #🐈general","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 09:48 AM","joder te cunde el inquisitor mode lmao","",""
"220683667134087189","Dablestation#3702","10-Mar-21 09:48 AM","Ah, iba a decir estos ya los he mirado","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:04 PM","Ha llegado la hora","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:04 PM","@Tenov, @dreamwalker.. Adios","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:05 PM","!ban @Tenov","",""
"159985870458322944","MEE6#4876","10-Mar-21 12:05 PM","","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:05 PM","!ban @dreamwalker.","",""
"159985870458322944","MEE6#4876","10-Mar-21 12:05 PM","","",""
"323378898794446850","mariv1k#5321","10-Mar-21 12:05 PM","f","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:05 PM","f","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:05 PM","(no) serán recordados","",""
"323378898794446850","mariv1k#5321","10-Mar-21 12:06 PM","!kick Siber (Inquisitor mode)","",""
"159985870458322944","MEE6#4876","10-Mar-21 12:06 PM","","",""
"323378898794446850","mariv1k#5321","10-Mar-21 12:06 PM","noooo","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:06 PM","@julenpro20, @valce😻, @y0gur, sois los siguientes si no respondeis/U're the next","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:07 PM","teneis hasta el viernes a las 11/Friday 11 o're out (en 47 horas/47 hours from now)","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:09 PM","bueno me he alimentado de suficientes almas por hoy.","",""
"458738156695584770","The_Siber#3448","10-Mar-21 12:09 PM","me vuelvo a modo chill","",""
"400578808094130186","GaliGoat#1176","10-Mar-21 01:03 PM","pq los baneas solo kickealos","",""
"400578808094130186","GaliGoat#1176","10-Mar-21 01:03 PM","q si quieren despues no pueden entrar","",""
"323378898794446850","mariv1k#5321","10-Mar-21 01:25 PM","eso iba a decirle antes","",""
"323378898794446850","mariv1k#5321","10-Mar-21 01:26 PM","pero en realidad que más da","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 01:26 PM","ah pero los estás baneando?","",""
"355636164897669122","SISPLAU#7555","10-Mar-21 01:26 PM","pensaba que los estaba kickeando solo","",""
"323378898794446850","mariv1k#5321","10-Mar-21 01:26 PM","SISPLAU BANSISPLAU BAN","",""
"400578808094130186","GaliGoat#1176","10-Mar-21 01:42 PM","La cosa es q igual tenian el servidor silenciado y abajo del todo o algo y no han visto o simplemente no se han conectado a discord por mucho tiempo","",""
"400578808094130186","GaliGoat#1176","10-Mar-21 01:43 PM","Igual se acuerdan o quieren entar a un server encuentran este otra vez y resulta que estan baneados","",""
"458738156695584770","The_Siber#3448","10-Mar-21 02:28 PM","Vale los desbaneo","",""
"458738156695584770","The_Siber#3448","10-Mar-21 02:29 PM","Vale si de alguna remota forma lo encuentran pueden entrar","",""
"458738156695584770","The_Siber#3448","10-Mar-21 10:07 PM","@julenpro20 @valce😻 @y0gur. Segundo aviso","",""
"458738156695584770","The_Siber#3448","11-Mar-21 10:46 AM","@julenpro20 @valce😻 @y0gur 24 horas para vuestra aniquilación","",""
"458738156695584770","The_Siber#3448","11-Mar-21 01:00 PM","Tiene pinta de que no van a responder","",""
"355636164897669122","SISPLAU#7555","11-Mar-21 03:18 PM","no tiene pinta no","",""
"458738156695584770","The_Siber#3448","11-Mar-21 09:01 PM","@julenpro20 @valce😻 @y0gur Ultimo aviso, en 14h ban","",""
"458738156695584770","The_Siber#3448","12-Mar-21 07:45 AM","Me se de 3 que se van","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:48 AM","Hmmm","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:49 AM","!kick @julenpro20","",""
"159985870458322944","MEE6#4876","12-Mar-21 10:49 AM",":XMARK6: **Siber (Chill mode)**, no puedes usar eso.","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:49 AM","What","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:49 AM","!ban @julenpro20","",""
"159985870458322944","MEE6#4876","12-Mar-21 10:49 AM","","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:49 AM","Eso tiene muchísimo sentido xd","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:49 AM","!ban @valce😻","",""
"159985870458322944","MEE6#4876","12-Mar-21 10:49 AM","","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:49 AM","!ban @y0gur","",""
"159985870458322944","MEE6#4876","12-Mar-21 10:49 AM","","",""
"323378898794446850","mariv1k#5321","12-Mar-21 10:50 AM","lo tengo uqe activar desde el mee6","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:50 AM","Xd","",""
"323378898794446850","mariv1k#5321","12-Mar-21 10:50 AM","luego lo hago","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:50 AM","Dale lmao","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:53 AM","@arthursky @Camaloran @Billy552 @2019Dragon @alextoomeme Sois los siguientes/you are next. 

Vais a jugar en algún momento al server?/Are you going to play on the server?

Sois mayores de 16?/Are you over 16?","",""
"458738156695584770","The_Siber#3448","12-Mar-21 10:53 AM","Si no sabéis que es esto mirad los pinned/look at the pinned messages to know more","",""
"400578808094130186","GaliGoat#1176","12-Mar-21 12:55 PM","Simplemente echalos sin usar el bot y ya xd","",""
